epoch,loss
3350,0.0118814
3351,0.0131182
3352,0.0166406
3353,0.016857
3354,0.012339
3355,0.0141469
3356,0.0166906
3357,0.0123556
3358,0.0138021
3359,0.0165059
3360,0.0122943
3361,0.0131269
3362,0.0160189
3363,0.0121348
3364,0.011867
3365,0.0117515
3366,0.0130677
3367,0.0167683
3368,0.0120665
3369,0.0139861
3370,0.0169447
3371,0.0124479
3372,0.0148943
3373,0.0166676
3374,0.0122705
3375,0.0138408
3376,0.0167329
3377,0.012506
3378,0.0143666
3379,0.0166695
3380,0.0124725
3381,0.0138157
3382,0.0165881
3383,0.0125185
3384,0.0137256
3385,0.0165025
3386,0.0125528
3387,0.0135394
3388,0.0163819
3389,0.0125219
3390,0.0130531
3391,0.0159968
3392,0.0123464
3393,0.0121043
3394,0.0121587
3395,0.0142883
3396,0.0169372
3397,0.0125159
3398,0.0150068
3399,0.0166107
3400,0.0123077
3401,0.0138015
3402,0.016748
3403,0.0126089
3404,0.0145165
3405,0.016643
3406,0.0125335
3407,0.0138828
3408,0.0166155
3409,0.0126801
3410,0.0141272
3411,0.0165829
3412,0.0127559
3413,0.0141068
3414,0.016538
3415,0.0127904
3416,0.013955
3417,0.0164733
3418,0.0127247
3419,0.0134061
3420,0.0162629
3421,0.0126719
3422,0.0129103
3423,0.0138987
3424,0.016939
3425,0.0163933
3426,0.0122876
3427,0.0128759
3428,0.0159512
3429,0.0121655
3430,0.0119048
3431,0.0118089
3432,0.0131133
3433,0.0168366
3434,0.0122571
3435,0.0144597
3436,0.0168174
3437,0.0124947
3438,0.014778
3439,0.0166249
3440,0.0123644
3441,0.0139018
3442,0.0166923
3443,0.0125473
3444,0.0141897
3445,0.0166223
3446,0.0126571
3447,0.0141986
3448,0.0165695
3449,0.0126612
3450,0.0139227
3451,0.0164904
3452,0.0126986
3453,0.0137239
3454,0.0164169
3455,0.0126083
3456,0.0130589
3457,0.0160176
3458,0.0124731
3459,0.0123034
3460,0.0125623
3461,0.0155927
3462,0.0179238
3463,0.0137992
3464,0.0129308
3465,0.0136853
3466,0.0163115
3467,0.0155904
3468,0.0120306
3469,0.011865
3470,0.0126365
3471,0.0162628
3472,0.0118878
3473,0.0120733
3474,0.0150467
3475,0.0155762
3476,0.0162346
3477,0.0118391
3478,0.0119607
3479,0.0148175
3480,0.0160462
3481,0.017453
3482,0.0133451
3483,0.0159597
3484,0.0158191
3485,0.0120587
3486,0.0117782
3487,0.0117017
3488,0.0127099
3489,0.0158703
3490,0.0158733
3491,0.0140374
3492,0.0168938
3493,0.0122182
3494,0.0143835
3495,0.0167142
3496,0.0122531
3497,0.0141022
3498,0.0166484
3499,0.0123378
3500,0.0139543
3501,0.0165994
3502,0.0123568
3503,0.0135651
3504,0.0164466
3505,0.0123474
3506,0.0131518
3507,0.016109
3508,0.0122239
3509,0.0121138
3510,0.0120381
3511,0.014285
3512,0.0169138
3513,0.0124454
3514,0.0150598
3515,0.016497
3516,0.0120642
3517,0.0131781
3518,0.0165193
3519,0.0122401
3520,0.0134631
3521,0.0165666
3522,0.0123776
3523,0.0135806
3524,0.0165262
3525,0.0124862
3526,0.0136366
3527,0.0164678
3528,0.0125365
3529,0.0134872
3530,0.0163555
3531,0.0125486
3532,0.0131755
3533,0.0161412
3534,0.0124606
3535,0.0124723
3536,0.0131933
3537,0.0166476
3538,0.0166828
3539,0.0124708
3540,0.0138653
3541,0.0164907
3542,0.012411
3543,0.0132028
3544,0.0161594
3545,0.0123044
3546,0.0122825
3547,0.0125356
3548,0.0154785
3549,0.0179367
3550,0.013661
3551,0.0161681
3552,0.0156049
3553,0.0120179
3554,0.0118307
3555,0.0123729
3556,0.0154161
3557,0.014735
3558,0.0166262
3559,0.0120538
3560,0.013467
3561,0.0165762
3562,0.0121833
3563,0.0135275
3564,0.0164755
3565,0.0122276
3566,0.0132205
3567,0.0162375
3568,0.0121552
3569,0.0123637
3570,0.015113
3571,0.012286
3572,0.012494
3573,0.0148061
3574,0.0165129
3575,0.0121186
3576,0.0128986
3577,0.0162042
3578,0.0120872
3579,0.0121669
3580,0.0150303
3581,0.0123031
3582,0.0122004
3583,0.014256
3584,0.0168202
3585,0.0124009
3586,0.0145168
3587,0.0166324
3588,0.012403
3589,0.0140581
3590,0.0166375
3591,0.0124926
3592,0.0139278
3593,0.0165549
3594,0.0125792
3595,0.0138785
3596,0.016488
3597,0.0126454
3598,0.0137278
3599,0.0163964
3600,0.0126183
3601,0.0132932
3602,0.0161804
3603,0.0125421
3604,0.0126853
3605,0.0137205
3606,0.0169075
3607,0.0162749
3608,0.0121684
3609,0.0121829
3610,0.014855
3611,0.012436
3612,0.0123417
3613,0.0145108
3614,0.0166642
3615,0.0122959
3616,0.0138743
3617,0.0166529
3618,0.0125264
3619,0.0142508
3620,0.0165426
3621,0.0124239
3622,0.0134292
3623,0.0164014
3624,0.0124932
3625,0.0132991
3626,0.0162728
3627,0.0124817
3628,0.0128168
3629,0.0158786
3630,0.012333
3631,0.0120196
3632,0.0117854
3633,0.0161966
3634,0.01733
3635,0.0135578
3636,0.0164581
3637,0.0169077
3638,0.0129527
3639,0.0147832
3640,0.0162477
3641,0.0124559
3642,0.0126437
3643,0.013126
3644,0.0161247
3645,0.0172238
3646,0.0130516
3647,0.0153818
3648,0.0160023
3649,0.0121189
3650,0.0119255
3651,0.0119218
3652,0.0134915
3653,0.0166686
3654,0.0120286
3655,0.0134069
3656,0.0165546
3657,0.012128
3658,0.0133523
3659,0.0164174
3660,0.0121268
3661,0.0128599
3662,0.0159107
3663,0.0119896
3664,0.0117437
3665,0.0115584
3666,0.011876
3667,0.0143131
3668,0.0166352
3669,0.0166654
3670,0.0119905
3671,0.0132141
3672,0.0163878
3673,0.011954
3674,0.0125045
3675,0.0156557
3676,0.0119613
3677,0.0118342
3678,0.0126761
3679,0.0160263
3680,0.011761
3681,0.0115413
3682,0.0114913
3683,0.0117122
3684,0.0137087
3685,0.0171297
3686,0.012465
3687,0.0156935
3688,0.0161275
3689,0.0133119
3690,0.016852
3691,0.0120526
3692,0.0141575
3693,0.0168325
3694,0.0122554
3695,0.0144304
3696,0.0166634
3697,0.0121924
3698,0.0137389
3699,0.0165978
3700,0.0122827
3701,0.0136639
3702,0.0164876
3703,0.0122799
3704,0.0131702
3705,0.0161648
3706,0.0121351
3707,0.0120755
3708,0.0124059
3709,0.0153011
3710,0.0163342
3711,0.0117445
3712,0.011945
3713,0.0144418
3714,0.0163276
3715,0.0150621
3716,0.0154616
3717,0.0161257
3718,0.0130845
3719,0.0167997
3720,0.0120347
3721,0.0140216
3722,0.0167964
3723,0.0122812
3724,0.0144347
3725,0.0165945
3726,0.0121946
3727,0.0136428
3728,0.016556
3729,0.0122778
3730,0.0135517
3731,0.0164369
3732,0.0123066
3733,0.0132319
3734,0.0162264
3735,0.0122327
3736,0.0124241
3737,0.0152853
3738,0.0122262
3739,0.0122155
3740,0.0134001
3741,0.0165189
3742,0.0122376
3743,0.0130715
3744,0.0162602
3745,0.01222
3746,0.0124647
3747,0.0155892
3748,0.0121307
3749,0.0119003
3750,0.0118276
3751,0.0147724
3752,0.0160888
3753,0.0172783
3754,0.0132872
3755,0.0129375
3756,0.0138315
3757,0.0129267
3758,0.013845
3759,0.0163611
3760,0.0152063
3761,0.0121583
3762,0.0124346
3763,0.014951
3764,0.016412
3765,0.0118969
3766,0.0121474
3767,0.0151576
3768,0.0121393
3769,0.0120634
3770,0.0141572
3771,0.0168007
3772,0.0121671
3773,0.0140158
3774,0.0167405
3775,0.0122532
3776,0.0138173
3777,0.0166366
3778,0.0123044
3779,0.0135372
3780,0.0165006
3781,0.0123192
3782,0.0131711
3783,0.0162626
3784,0.0122805
3785,0.0124639
3786,0.0154655
3787,0.0122018
3788,0.0120514
3789,0.0124465
3790,0.0158409
3791,0.0119793
3792,0.0116749
3793,0.0119748
3794,0.015909
3795,0.011493
3796,0.0111045
3797,0.0114504
3798,0.0152198
3799,0.0166955
3800,0.0167877
3801,0.0121088
3802,0.0181095
3803,0.01297
3804,0.0172338
3805,0.015647
3806,0.0117503
3807,0.0113906
3808,0.013332
3809,0.0188148
3810,0.0149993
3811,0.0155445
3812,0.0160776
3813,0.0117473
3814,0.0114129
3815,0.0121362
3816,0.0147401
3817,0.0184955
3818,0.0142098
3819,0.012806
3820,0.0133337
3821,0.0163531
3822,0.0151385
3823,0.0152684
3824,0.0162099
3825,0.0117286
3826,0.0115721
3827,0.0126095
3828,0.0158499
3829,0.0175177
3830,0.0135106
3831,0.0161618
3832,0.0153364
3833,0.0120797
3834,0.0121975
3835,0.0140589
3836,0.0165669
3837,0.012025
3838,0.0128029
3839,0.0159227
3840,0.0118886
3841,0.0116767
3842,0.0116686
3843,0.0125301
3844,0.0156869
3845,0.0158287
3846,0.0138293
3847,0.0168887
3848,0.0121248
3849,0.0143654
3850,0.0166825
3851,0.0120835
3852,0.0137221
3853,0.016655
3854,0.0121662
3855,0.0135784
3856,0.0165321
3857,0.0122054
3858,0.0132934
3859,0.016339
3860,0.0121642
3861,0.0126225
3862,0.0156696
3863,0.0120469
3864,0.011829
3865,0.0117072
3866,0.0137346
3867,0.0167213
3868,0.0163995
3869,0.0120718
3870,0.0123275
3871,0.0149728
3872,0.0123348
3873,0.0128555
3874,0.0157107
3875,0.0157774
3876,0.0118509
3877,0.0116766
3878,0.0118734
3879,0.0143491
3880,0.0163875
3881,0.0168698
3882,0.0123519
3883,0.0142106
3884,0.0164441
3885,0.0120914
3886,0.0126275
3887,0.0156884
3888,0.0120258
3889,0.0118564
3890,0.0121531
3891,0.0151247
3892,0.012214
3893,0.0128046
3894,0.0159426
3895,0.0156088
3896,0.0118428
3897,0.0119067
3898,0.0136428
3899,0.016795
3900,0.0120476
3901,0.013676
3902,0.0166626
3903,0.0120257
3904,0.0131366
3905,0.0163248
3906,0.0119477
3907,0.0121686
3908,0.0150763
3909,0.0122898
3910,0.0128698
3911,0.0159538
3912,0.0155702
3913,0.0119056
3914,0.0119847
3915,0.0137249
3916,0.0167839
3917,0.012089
3918,0.013605
3919,0.0166351
3920,0.0120742
3921,0.0131014
3922,0.0163085
3923,0.0119958
3924,0.0121438
3925,0.0147094
3926,0.0125468
3927,0.0134963
3928,0.0165462
3929,0.0148777
3930,0.0158103
3931,0.0157026
3932,0.0117728
3933,0.0117531
3934,0.0129686
3935,0.0166406
3936,0.0118525
3937,0.0128278
3938,0.0163777
3939,0.0118111
3940,0.0119922
3941,0.014979
3942,0.0122475
3943,0.0127628
3944,0.0161621
3945,0.0171672
3946,0.0129099
3947,0.0156015
3948,0.0157782
3949,0.011965
3950,0.0117705
3951,0.0117887
3952,0.0141193
3953,0.0165671
3954,0.0146234
3955,0.0161174
3956,0.0151743
3957,0.015226
3958,0.0162299
3959,0.0115903
3960,0.0115268
3961,0.0122958
3962,0.0152215
3963,0.0162584
3964,0.0115754
3965,0.0115448
3966,0.0125098
3967,0.0157387
3968,0.0156912
3969,0.014165
3970,0.0168178
3971,0.0119383
3972,0.0137244
3973,0.0167188
3974,0.0120814
3975,0.0137879
3976,0.0165917
3977,0.0120543
3978,0.0132234
3979,0.016332
3980,0.011974
3981,0.0123073
3982,0.0151405
3983,0.0121736
3984,0.0125737
3985,0.015214
3986,0.0160701
3987,0.0117965
3988,0.0116331
3989,0.0115685
3990,0.0124726
3991,0.0163518
3992,0.01157
3993,0.011782
3994,0.0143886
3995,0.0165153
3996,0.0166758
3997,0.0120019
3998,0.0131228
3999,0.0162498
4000,0.0118706
4001,0.0118672
4002,0.0143703
4003,0.0127284
4004,0.0137555
4005,0.0165268
4006,0.014664
4007,0.0159589
4008,0.0153854
4009,0.0147133
4010,0.0164029
4011,0.0116844
4012,0.0119463
4013,0.0139607
4014,0.016386
4015,0.0144785
4016,0.0159795
4017,0.0150174
4018,0.0151881
4019,0.0159174
4020,0.0134607
4021,0.0167093
4022,0.0118311
4023,0.0133124
4024,0.0165276
4025,0.0118278
4026,0.0127969
4027,0.0161079
4028,0.0117209
4029,0.0116829
4030,0.012707
4031,0.0156095
4032,0.0156299
4033,0.0138594
4034,0.0166471
4035,0.011957
4036,0.0133728
4037,0.016439
4038,0.0119294
4039,0.0127405
4040,0.0159855
4041,0.0118035
4042,0.0115707
4043,0.01126
4044,0.0111376
4045,0.0110835
4046,0.011687
4047,0.0182601
4048,0.0109537
4049,0.0123972
4050,0.0185041
4051,0.0163269
4052,0.0122898
4053,0.0163893
4054,0.0121121
4055,0.0161119
4056,0.0128748
4057,0.0183563
4058,0.0153254
4059,0.0118683
4060,0.0118113
4061,0.016603
4062,0.0165281
4063,0.0119911
4064,0.013124
4065,0.016378
4066,0.0119908
4067,0.0126197
4068,0.0159384
4069,0.0118729
4070,0.011574
4071,0.0112111
4072,0.0119109
4073,0.0158125
4074,0.0139713
4075,0.0186681
4076,0.0154071
4077,0.0118147
4078,0.0116554
4079,0.015618
4080,0.0177231
4081,0.0143964
4082,0.0156698
4083,0.0155711
4084,0.0117894
4085,0.0113049
4086,0.0114275
4087,0.0139876
4088,0.0170906
4089,0.0155199
4090,0.0139733
4091,0.0166236
4092,0.0118927
4093,0.0130954
4094,0.0164288
4095,0.0119163
4096,0.0126939
4097,0.0160254
4098,0.0118021
4099,0.0115304
4100,0.0129364
4101,0.0159646
4102,0.0171111
4103,0.013072
4104,0.0152422
4105,0.0157175
4106,0.012003
4107,0.0117894
4108,0.0116128
4109,0.0114756
4110,0.0116951
4111,0.0138066
4112,0.0165643
4113,0.0164427
4114,0.0117648
4115,0.0122769
4116,0.0149817
4117,0.0150944
4118,0.0160575
4119,0.0116387
4120,0.0115202
4121,0.0120949
4122,0.014238
4123,0.0165298
4124,0.0117842
4125,0.0125233
4126,0.0157547
4127,0.0117129
4128,0.0116063
4129,0.0120902
4130,0.0149504
4131,0.0152798
4132,0.0159627
4133,0.0131987
4134,0.0166346
4135,0.0118
4136,0.0129876
4137,0.0164023
4138,0.0117188
4139,0.0121219
4140,0.0150797
4141,0.0149006
4142,0.016194
4143,0.0116752
4144,0.0117289
4145,0.0135362
4146,0.0162343
4147,0.0167941
4148,0.0123209
4149,0.0138723
4150,0.0161824
4151,0.0119469
4152,0.0119203
4153,0.0121675
4154,0.0143944
4155,0.0164266
4156,0.0117748
4157,0.012406
4158,0.0154335
4159,0.0118473
4160,0.0119886
4161,0.013795
4162,0.0165716
4163,0.0118453
4164,0.0127351
4165,0.0160027
4166,0.0117058
4167,0.0115368
4168,0.0114054
4169,0.0114134
4170,0.0117374
4171,0.0139909
4172,0.0165961
4173,0.0164452
4174,0.0116856
4175,0.0122455
4176,0.0153997
4177,0.0118929
4178,0.0121907
4179,0.014695
4180,0.0163991
4181,0.0116524
4182,0.0118434
4183,0.0142418
4184,0.0163223
4185,0.0146027
4186,0.0158327
4187,0.0152346
4188,0.0147936
4189,0.0163429
4190,0.0115393
4191,0.0116868
4192,0.0132455
4193,0.0163017
4194,0.0143159
4195,0.0159576
4196,0.0147433
4197,0.0154126
4198,0.0154532
4199,0.0141854
4200,0.0164642
4201,0.012134
4202,0.0147473
4203,0.0151822
4204,0.0154978
4205,0.0138097
4206,0.0163201
4207,0.0120998
4208,0.0147743
4209,0.0149491
4210,0.0155479
4211,0.0135393
4212,0.0161982
4213,0.0122984
4214,0.0152643
4215,0.0139842
4216,0.0160233
4217,0.0124469
4218,0.0154808
4219,0.0134685
4220,0.0160363
4221,0.0123492
4222,0.0153141
4223,0.0136763
4224,0.0159342
4225,0.0124638
4226,0.0154294
4227,0.0133748
4228,0.0158772
4229,0.0125088
4230,0.0154365
4231,0.0133089
4232,0.0181967
4233,0.0147928
4234,0.014221
4235,0.0156564
4236,0.0128326
4237,0.015201
4238,0.0135239
4239,0.0155594
4240,0.0129233
4241,0.0152837
4242,0.0133288
4243,0.0154753
4244,0.0129818
4245,0.0153104
4246,0.0131975
4247,0.015391
4248,0.0130542
4249,0.0153158
4250,0.0131157
4251,0.0153224
4252,0.0130855
4253,0.0152875
4254,0.0131047
4255,0.0152711
4256,0.0130925
4257,0.0152458
4258,0.0131197
4259,0.0152292
4260,0.0130909
4261,0.0151969
4262,0.0131073
4263,0.0152002
4264,0.0130974
4265,0.0178095
4266,0.0128497
4267,0.014058
4268,0.0149821
4269,0.0133716
4270,0.0149814
4271,0.0133394
4272,0.0149603
4273,0.0133387
4274,0.0149473
4275,0.0133266
4276,0.0149313
4277,0.0133153
4278,0.0149093
4279,0.0133334
4280,0.0148973
4281,0.0133072
4282,0.014873
4283,0.01329
4284,0.0148594
4285,0.0132055
4286,0.0148299
4287,0.013199
4288,0.0148196
4289,0.0131814
4290,0.0148081
4291,0.0133054
4292,0.0148093
4293,0.0131547
4294,0.0147707
4295,0.0131985
4296,0.017475
4297,0.0124643
4298,0.0132084
4299,0.0146484
4300,0.0134344
4301,0.014616
4302,0.0134481
4303,0.0146123
4304,0.0133183
4305,0.0145892
4306,0.013318
4307,0.0145865
4308,0.0132912
4309,0.0145816
4310,0.0132728
4311,0.014573
4312,0.0132611
4313,0.0145703
4314,0.0132415
4315,0.0145664
4316,0.0132768
4317,0.0145738
4318,0.0132009
4319,0.0145551
4320,0.0131978
4321,0.0145514
4322,0.0131642
4323,0.0145447
4324,0.0131569
4325,0.014533
4326,0.0131519
4327,0.0172506
4328,0.0122712
4329,0.0126644
4330,0.0138327
4331,0.0136811
4332,0.014534
4333,0.0133626
4334,0.0144992
4335,0.0132302
4336,0.0143855
4337,0.013303
4338,0.0144119
4339,0.0132632
4340,0.0144077
4341,0.0132516
4342,0.0144112
4343,0.0132454
4344,0.0144145
4345,0.0132088
4346,0.0144126
4347,0.0131858
4348,0.0144115
4349,0.0132276
4350,0.0144163
4351,0.0131598
4352,0.0144107
4353,0.0133051
4354,0.0172228
4355,0.0123064
4356,0.0126421
4357,0.0136449
4358,0.0135851
4359,0.0144046
4360,0.0132243
4361,0.0142498
4362,0.0133189
4363,0.0142951
4364,0.0132732
4365,0.0142964
4366,0.0132714
4367,0.0143061
4368,0.0132333
4369,0.0143061
4370,0.0132152
4371,0.0143151
4372,0.0131945
4373,0.0143154
4374,0.0131746
4375,0.0143191
4376,0.0132876
4377,0.0144305
4378,0.0131366
4379,0.0143262
4380,0.0131284
4381,0.014329
4382,0.0131202
4383,0.0143377
4384,0.0130865
4385,0.0143244
4386,0.0131287
4387,0.0170516
4388,0.0121988
4389,0.0123569
4390,0.0132118
4391,0.0135426
4392,0.0143604
4393,0.0131593
4394,0.014282
4395,0.0132008
4396,0.0142252
4397,0.0132278
4398,0.0142473
4399,0.0133247
4400,0.014277
4401,0.0131626
4402,0.014256
4403,0.0131575
4404,0.0142642
4405,0.0132033
4406,0.0142828
4407,0.0131156
4408,0.0142666
4409,0.0131113
4410,0.0142756
4411,0.0130982
4412,0.0142735
4413,0.0130738
4414,0.0142794
4415,0.0131092
4416,0.0170136
4417,0.01219
4418,0.0123204
4419,0.0131047
4420,0.013461
4421,0.0143133
4422,0.0131463
4423,0.0142418
4424,0.0133106
4425,0.0143033
4426,0.0131173
4427,0.0141804
4428,0.0131825
4429,0.0142111
4430,0.0131525
4431,0.0142141
4432,0.0132005
4433,0.0142412
4434,0.0131064
4435,0.0142219
4436,0.0130932
4437,0.0142297
4438,0.0130832
4439,0.0142333
4440,0.0130708
4441,0.0142354
4442,0.0132635
4443,0.0171083
4444,0.0122724
4445,0.0124691
4446,0.0133285
4447,0.0134831
4448,0.0142553
4449,0.0131395
4450,0.0141782
4451,0.0131738
4452,0.014122
4453,0.0131924
4454,0.014146
4455,0.0131841
4456,0.0141563
4457,0.0131515
4458,0.0141632
4459,0.0131959
4460,0.0141838
4461,0.0131186
4462,0.0141827
4463,0.013216
4464,0.0142917
4465,0.0130242
4466,0.0141811
4467,0.0130677
4468,0.0141981
4469,0.0130578
4470,0.0142012
4471,0.013036
4472,0.0169238
4473,0.0121432
4474,0.0121996
4475,0.0127911
4476,0.0131981
4477,0.014197
4478,0.0131613
4479,0.0142029
4480,0.0131425
4481,0.0141237
4482,0.0131746
4483,0.0141458
4484,0.0132781
4485,0.0142643
4486,0.0131287
4487,0.0141605
4488,0.0131098
4489,0.014168
4490,0.0131021
4491,0.0141747
4492,0.0130826
4493,0.0141932
4494,0.0130471
4495,0.0141781
4496,0.0130461
4497,0.014184
4498,0.0130397
4499,0.0141885
4500,0.0130589
4501,0.0169642
4502,0.0121718
4503,0.0122724
4504,0.0129788
4505,0.0133229
4506,0.0142044
4507,0.0131292
4508,0.0141579
4509,0.0132722
4510,0.0142159
4511,0.0131496
4512,0.0141175
4513,0.0131296
4514,0.0141271
4515,0.0131147
4516,0.0141333
4517,0.0131012
4518,0.014144
4519,0.0131076
4520,0.014152
4521,0.0130563
4522,0.0141519
4523,0.0130474
4524,0.0141543
4525,0.013043
4526,0.0141637
4527,0.013229
4528,0.0169941
4529,0.0121967
4530,0.0123051
4531,0.0129836
4532,0.0133091
4533,0.0141653
4534,0.0131338
4535,0.0141281
4536,0.013139
4537,0.0140642
4538,0.0131614
4539,0.0140853
4540,0.0132018
4541,0.0141129
4542,0.0131117
4543,0.0141042
4544,0.0131198
4545,0.0141252
4546,0.0130824
4547,0.0141221
4548,0.0130716
4549,0.0141256
4550,0.0130534
4551,0.014134
4552,0.0131698
4553,0.0142439
4554,0.012975
4555,0.0141323
4556,0.0130129
4557,0.0141489
4558,0.0130453
4559,0.0169448
4560,0.0121713
4561,0.0122631
4562,0.0129954
4563,0.0133008
4564,0.0141592
4565,0.0131812
4566,0.0141238
4567,0.0131266
4568,0.0140494
4569,0.013138
4570,0.0140657
4571,0.0131196
4572,0.0140767
4573,0.0133004
4574,0.0142047
4575,0.0130215
4576,0.0140858
4577,0.0130615
4578,0.0141065
4579,0.0130392
4580,0.0141074
4581,0.0130413
4582,0.014118
4583,0.0130155
4584,0.0141176
4585,0.0130219
4586,0.0141301
4587,0.0130103
4588,0.0169226
4589,0.0121457
4590,0.0122184
4591,0.0129065
4592,0.0132468
4593,0.0141351
4594,0.013258
4595,0.0141374
4596,0.0131552
4597,0.0140436
4598,0.0131271
4599,0.0140521
4600,0.0131113
4601,0.0140649
4602,0.0132288
4603,0.0141839
4604,0.0130172
4605,0.0140686
4606,0.0130694
4607,0.0140957
4608,0.0130487
4609,0.0140952
4610,0.0130249
4611,0.0140973
4612,0.0130205
4613,0.0141039
4614,0.0130018
4615,0.0141077
4616,0.0130029
4617,0.0141146
4618,0.0130055
4619,0.0169508
4620,0.0121667
4621,0.0122592
4622,0.0130766
4623,0.0133318
4624,0.0142199
4625,0.0132713
4626,0.014193
4627,0.0132481
4628,0.0142055
4629,0.0130853
4630,0.0140952
4631,0.0131265
4632,0.0141154
4633,0.0131149
4634,0.0141223
4635,0.0131043
4636,0.014134
4637,0.0130811
4638,0.0141368
4639,0.0130637
4640,0.0141393
4641,0.0130482
4642,0.0141415
4643,0.0130357
4644,0.0141488
4645,0.0130207
4646,0.0141495
4647,0.0131928
4648,0.0170994
4649,0.0123135
4650,0.0125529
4651,0.0134173
4652,0.0134206
4653,0.01413
4654,0.0131111
4655,0.0140695
4656,0.0131324
4657,0.0140138
4658,0.0131487
4659,0.0140375
4660,0.0131412
4661,0.0140562
4662,0.0131075
4663,0.0140639
4664,0.0130928
4665,0.0140739
4666,0.0130778
4667,0.0140798
4668,0.0130543
4669,0.01409
4670,0.0131726
4671,0.0142147
4672,0.01296
4673,0.0140863
4674,0.0130174
4675,0.0141062
4676,0.013012
4677,0.0141138
4678,0.0129994
4679,0.0141186
4680,0.0129895
4681,0.0169338
4682,0.0121854
4683,0.0123017
4684,0.013037
4685,0.0132972
4686,0.0141147
4687,0.0130905
4688,0.0140729
4689,0.0132279
4690,0.0141212
4691,0.0130541
4692,0.0140142
4693,0.0130999
4694,0.0140437
4695,0.0130762
4696,0.0140538
4697,0.0130617
4698,0.0140596
4699,0.0130396
4700,0.0140668
4701,0.0130447
4702,0.0140793
4703,0.013024
4704,0.0140816
4705,0.0130027
4706,0.0140926
4707,0.0129844
4708,0.0140907
4709,0.0129834
4710,0.0140956
4711,0.0131712
4712,0.017083
4713,0.0123461
4714,0.0125623
4715,0.0134203
4716,0.0133535
4717,0.0140706
4718,0.0130772
4719,0.0140169
4720,0.0130945
4721,0.0139555
4722,0.0131124
4723,0.0139812
4724,0.0130912
4725,0.0139956
4726,0.0130905
4727,0.0140159
4728,0.0130552
4729,0.014023
4730,0.0130363
4731,0.01403
4732,0.0130239
4733,0.0140405
4734,0.0131438
4735,0.0141532
4736,0.0129463
4737,0.0140457
4738,0.0129871
4739,0.0140621
4740,0.0129705
4741,0.0140673
4742,0.0129746
4743,0.0140777
4744,0.0129685
4745,0.0169237
4746,0.0121848
4747,0.0122858
4748,0.0130064
4749,0.0132299
4750,0.0140595
4751,0.0130708
4752,0.0140198
4753,0.0130804
4754,0.0139608
4755,0.0130989
4756,0.0139856
4757,0.0132048
4758,0.01411
4759,0.0129944
4760,0.0139962
4761,0.013037
4762,0.0140204
4763,0.0130163
4764,0.0140291
4765,0.0130034
4766,0.0140346
4767,0.0130084
4768,0.0140472
4769,0.0129918
4770,0.0140502
4771,0.0129711
4772,0.0140545
4773,0.0129603
4774,0.0140571
4775,0.0129674
4776,0.0140798
4777,0.0131499
4778,0.0170926
4779,0.0123786
4780,0.0125919
4781,0.0134526
4782,0.0132218
4783,0.0140075
4784,0.0130638
4785,0.0138944
4786,0.0131051
4787,0.0139323
4788,0.0130805
4789,0.0139435
4790,0.013065
4791,0.0139602
4792,0.0130493
4793,0.0139879
4794,0.013046
4795,0.0140101
4796,0.0131462
4797,0.0141002
4798,0.0129624
4799,0.0139954
4800,0.0129858
4801,0.0140148
4802,0.0129686
4803,0.0140271
4804,0.0129546
4805,0.0140212
4806,0.0129517
4807,0.0140342
4808,0.0129431
4809,0.0140375
4810,0.0129286
4811,0.0140415
4812,0.0129651
4813,0.0169497
4814,0.012231
4815,0.0123612
4816,0.0131286
4817,0.0132471
4818,0.014019
4819,0.0130413
4820,0.013977
4821,0.013176
4822,0.0140279
4823,0.0130089
4824,0.0139264
4825,0.0130491
4826,0.0139527
4827,0.0130296
4828,0.0139647
4829,0.0130169
4830,0.0139762
4831,0.0130042
4832,0.0139885
4833,0.0129819
4834,0.013997
4835,0.0129731
4836,0.0140028
4837,0.0129774
4838,0.0140266
4839,0.012943
4840,0.0140153
4841,0.0130684
4842,0.0141202
4843,0.0128851
4844,0.0140207
4845,0.0129304
4846,0.016909
4847,0.0122079
4848,0.0123179
4849,0.0130532
4850,0.0132073
4851,0.0140008
4852,0.0130357
4853,0.0139655
4854,0.0130455
4855,0.0139029
4856,0.0130649
4857,0.013929
4858,0.0130494
4859,0.0139441
4860,0.0130323
4861,0.0139555
4862,0.0131524
4863,0.0140731
4864,0.0129425
4865,0.0139651
4866,0.0129806
4867,0.0139858
4868,0.0129636
4869,0.0139938
4870,0.0129631
4871,0.0140015
4872,0.0129452
4873,0.0140057
4874,0.0129353
4875,0.0140162
4876,0.0129242
4877,0.0140171
4878,0.012917
4879,0.0140339
4880,0.0129752
4881,0.0169671
4882,0.0122591
4883,0.0124144
4884,0.0133196
4885,0.0133208
4886,0.0139855
4887,0.01315
4888,0.013979
4889,0.0130112
4890,0.0138752
4891,0.0130461
4892,0.0139048
4893,0.013027
4894,0.0139196
4895,0.0130152
4896,0.0139318
4897,0.0129947
4898,0.0139419
4899,0.0129929
4900,0.0139579
4901,0.0129697
4902,0.0139611
4903,0.0129612
4904,0.0139759
4905,0.0129665
4906,0.0139851
4907,0.0129373
4908,0.0139916
4909,0.0130671
4910,0.0140932
4911,0.0128747
4912,0.0139937
4913,0.0129057
4914,0.0140067
4915,0.0129096
4916,0.0169391
4917,0.012242
4918,0.0123763
4919,0.0131597
4920,0.0132109
